X,M
12643,5929
12644,6159
12645,6389
12646,6618
12647,6846
12648,7074
12649,7301
12650,7527
12651,7753
12652,7978
12653,8202
12654,8425
12655,8647
12656,8868
12657,9088
12658,9308
12659,9526
12660,9744
12661,9960
12662,10176
12663,10390
12664,10603
12665,10816
12666,11027
12667,11237
12668,11445
12669,11653
12670,11859
12671,12064
12672,12268
12673,12471
12674,12672
12675,12872
12676,13070
12677,13267
12678,13463
12679,13658
12680,13851
12681,14042
12682,14232
12683,14420
12684,14607
12685,14793
12686,14976
12687,15159
12688,15339
12689,15518
12690,15696
12691,15871
12692,16045
12693,16218
12694,16388
12695,16557
12696,16724
12697,16889
12698,17053
12699,17214
12700,17374
12701,17532
12702,17688
12703,17842
12704,17994
12705,18144
12706,18293
12707,18439
12708,18584
12709,18726
12710,18866
12711,19005
12712,19141
12713,19275
12714,19407
12715,19537
12716,19665
12717,19791
12718,19915
12719,20036
12720,20156
12721,20273
12722,20388
12723,20501
12724,20611
12725,20720
12726,20826
12727,20930
12728,21031
12729,21130
12730,21227
12731,21322
12732,21414
12733,21504
12734,21592
12735,21677
12736,21760
12737,21841
12738,21919
12739,21995
12740,22068
12741,22139
12742,22207
12743,22274
12744,22337
12745,22398
12746,22457
12747,22514
12748,22567
12749,22619
12750,22668
12751,22714
12752,22758
12753,22799
12754,22838
12755,22875
12756,22908
12757,22940
12758,22968
12759,22995
12760,23018
12761,23040
12762,23058
12763,23074
12764,23088
12765,23099
12766,23107
12767,23113
12768,23116
12769,23117
12770,23115
12771,23111
12772,23104
12773,23095
12774,23082
12775,23068
12776,23051
12777,23031
12778,23009
12779,22984
12780,22956
12781,22926
12782,22894
12783,22859
12784,22821
12785,22781
12786,22738
12787,22693
12788,22645
12789,22594
12790,22541
12791,22486
12792,22428
12793,22368
12794,22305
12795,22239
12796,22171
12797,22101
12798,22028
12799,21952
12800,21875
12801,21794
12802,21711
12803,21626
12804,21538
12805,21448
12806,21356
12807,21261
12808,21164
12809,21064
12810,20962
12811,20857
12812,20750
12813,20641
12814,20530
12815,20416
12816,20300
12817,20181
12818,20061
12819,19937
12820,19812
12821,19685
12822,19555
12823,19423
12824,19289
12825,19152
12826,19014
12827,18873
12828,18730
12829,18585
12830,18438
12831,18288
12832,18137
12833,17984
12834,17828
12835,17671
12836,17511
12837,17349
12838,17186
12839,17020
12840,16853
12841,16683
12842,16512
12843,16339
12844,16164
12845,15987
12846,15808
12847,15627
12848,15445
12849,15260
12850,15074
12851,14887
12852,14697
12853,14506
12854,14313
12855,14119
12856,13922
12857,13725
12858,13525
12859,13324
12860,13122
12861,12918
12862,12712
12863,12505
12864,12297
12865,12087
12866,11876
12867,11663
12868,11449
12869,11233
12870,11017
12871,10799
12872,10579
12873,10359
12874,10137
12875,9914
12876,9690
12877,9465
12878,9238
12879,9011
12880,8782
12881,8552
12882,8322
12883,8090
12884,7858
12885,7624
12886,7390
12887,7154
12888,6918
12889,6681
12890,6443
12891,6205
12892,5965
12893,5725
12894,5484
12895,5243
12896,5001
12897,4758
12898,4515
12899,4271
12900,4027
12901,3782
12902,3536
12903,3290
12904,3044
12905,2798
12906,2551
12907,2303
12908,2056
12909,1808
12910,1560
12911,1311
12912,1063
12913,814
12914,565
12915,316
12916,67
12917,-182
12918,-431
12919,-680
12920,-929
12921,-1178
12922,-1427
12923,-1676
12924,-1924
12925,-2173
12926,-2421
12927,-2669
12928,-2917
12929,-3164
12930,-3411
12931,-3658
12932,-3904
12933,-4150
12934,-4396
12935,-4641
12936,-4885
12937,-5129
12938,-5372
12939,-5615
12940,-5857
12941,-6099
12942,-6340
12943,-6580
12944,-6819
12945,-7058
12946,-7296
12947,-7533
12948,-7769
12949,-8004
12950,-8239
12951,-8472
12952,-8705
12953,-8936
12954,-9167
12955,-9396
12956,-9625
12957,-9852
12958,-10078
12959,-10303
12960,-10527
12961,-10750
12962,-10971
12963,-11191
12964,-11410
12965,-11628
12966,-11844
12967,-12059
12968,-12272
12969,-12485
12970,-12695
12971,-12904
12972,-13112
12973,-13318
12974,-13523
12975,-13726
12976,-13927
12977,-14127
12978,-14326
12979,-14522
12980,-14717
12981,-14910
12982,-15101
12983,-15291
12984,-15479
12985,-15665
12986,-15849
12987,-16032
12988,-16212
12989,-16391
12990,-16568
12991,-16742
12992,-16915
12993,-17086
12994,-17255
12995,-17421
12996,-17586
12997,-17749
12998,-17909
12999,-18068
13000,-18224
13001,-18378
13002,-18530
13003,-18680
13004,-18828
13005,-18973
13006,-19116
13007,-19257
13008,-19396
13009,-19532
13010,-19666
13011,-19798
13012,-19927
13013,-20054
13014,-20179
13015,-20301
13016,-20421
13017,-20538
13018,-20653
13019,-20766
13020,-20876
13021,-20983
13022,-21088
13023,-21191
13024,-21291
13025,-21388
13026,-21483
13027,-21575
13028,-21665
13029,-21752
13030,-21837
13031,-21919
13032,-21998
13033,-22074
13034,-22148
13035,-22220
13036,-22288
13037,-22355
13038,-22418
13039,-22478
13040,-22536
13041,-22592
13042,-22644
13043,-22694
13044,-22741
13045,-22785
13046,-22827
13047,-22866
13048,-22902
13049,-22935
13050,-22965
13051,-22993
13052,-23018
13053,-23040
13054,-23060
13055,-23076
13056,-23090
13057,-23101
13058,-23109
13059,-23114
13060,-23117
13061,-23117
13062,-23114
13063,-23108
13064,-23099
13065,-23088
13066,-23074
13067,-23056
13068,-23037
13069,-23014
13070,-22988
13071,-22960
13072,-22929
13073,-22895
13074,-22858
13075,-22819
13076,-22776
13077,-22731
13078,-22683
13079,-22633
13080,-22579
13081,-22523
13082,-22464
13083,-22403
13084,-22338
13085,-22271
13086,-22201
13087,-22128
13088,-22053
13089,-21975
13090,-21894
13091,-21810
13092,-21724
13093,-21635
13094,-21544
13095,-21450
13096,-21353
13097,-21253
13098,-21151
13099,-21046
13100,-20939
13101,-20829
13102,-20717
13103,-20602
13104,-20484
13105,-20364
13106,-20241
13107,-20116
13108,-19988
13109,-19858
13110,-19725
13111,-19590
13112,-19453
13113,-19313
13114,-19170
13115,-19026
13116,-18879
13117,-18729
13118,-18577
13119,-18423
13120,-18267
13121,-18108
13122,-17947
13123,-17784
13124,-17618
13125,-17450
13126,-17280
13127,-17108
13128,-16934
13129,-16758
13130,-16579
13131,-16399
13132,-16216
13133,-16032
13134,-15845
13135,-15656
13136,-15466
13137,-15273
13138,-15079
13139,-14882
13140,-14684
13141,-14484
13142,-14282
13143,-14078
13144,-13872
13145,-13665
13146,-13456
13147,-13245
13148,-13033
13149,-12818
13150,-12603
13151,-12385
13152,-12166
13153,-11946
13154,-11724
13155,-11500
13156,-11275
13157,-11049
13158,-10821
13159,-10591
13160,-10361
13161,-10129
13162,-9895
13163,-9661
13164,-9425
13165,-9188
13166,-8950
13167,-8710
13168,-8470
13169,-8228
13170,-7986
13171,-7742
13172,-7497
13173,-7251
13174,-7005
13175,-6757
13176,-6509
13177,-6259
13178,-6009
13179,-5758
13180,-5506
13181,-5254
13182,-5001
13183,-4747
13184,-4492
13185,-4237
13186,-3982
13187,-3725
13188,-3469
13189,-3211
13190,-2954
13191,-2696
13192,-2437
13193,-2179
13194,-1919
13195,-1660
13196,-1400
13197,-1141
13198,-880
13199,-620
13200,-360
13201,-100
13202,161
13203,421
13204,682
13205,942
13206,1203
13207,1463
13208,1723
13209,1983
13210,2242
13211,2502
13212,2761
13213,3020
13214,3278
13215,3537
13216,3794
13217,4052
13218,4308
13219,4565
13220,4820
13221,5076
13222,5330
13223,5584
13224,5837
13225,6090
13226,6342
13227,6593
13228,6843
13229,7092
13230,7341
13231,7589
13232,7835
13233,8081
13234,8326
13235,8569
13236,8812
13237,9054
13238,9294
13239,9533
13240,9771
13241,10008
13242,10244
13243,10478
13244,10711
13245,10943
13246,11173
13247,11402
13248,11630
13249,11856
13250,12080
13251,12303
13252,12525
13253,12744
13254,12963
13255,13179
13256,13394
13257,13607
13258,13819
13259,14029
13260,14237
13261,14443
13262,14647
13263,14850
13264,15050
13265,15249
13266,15446
13267,15641
13268,15833
13269,16024
13270,16213
13271,16399
13272,16584
13273,16766
13274,16947
13275,17125
13276,17301
13277,17474
13278,17646
13279,17815
13280,17982
13281,18146
13282,18308
13283,18468
13284,18626
13285,18781
13286,18934
13287,19084
13288,19231
13289,19377
13290,19519
13291,19660
13292,19797
13293,19933
13294,20065
13295,20195
13296,20322
13297,20447
13298,20569
13299,20688
13300,20805
13301,20919
13302,21030
13303,21139
13304,21244
13305,21347
13306,21448
13307,21545
13308,21640
13309,21731
13310,21820
13311,21906
13312,21989
13313,22070
13314,22147
13315,22222
13316,22293
13317,22362
13318,22428
13319,22491
13320,22551
13321,22607
13322,22661
13323,22712
13324,22760
13325,22805
13326,22847
13327,22886
13328,22922
13329,22955
13330,22985
13331,23012
13332,23036
13333,23057
13334,23074
13335,23089
13336,23101
13337,23109
13338,23115
13339,23117
13340,23117
13341,23113
13342,23106
13343,23096
13344,23083
13345,23068
13346,23049
13347,23026
13348,23001
13349,22973
13350,22942
13351,22908
13352,22870
13353,22830
13354,22786
13355,22740
13356,22690
13357,22638
13358,22582
13359,22524
13360,22462
13361,22397
13362,22330
13363,22259
13364,22185
13365,22109
13366,22029
13367,21947
13368,21861
13369,21773
13370,21682
13371,21587
13372,21490
13373,21390
13374,21287
13375,21182
13376,21073
13377,20962
13378,20847
13379,20730
13380,20610
13381,20487
13382,20362
13383,20234
13384,20103
13385,19969
13386,19833
13387,19694
13388,19552
13389,19407
13390,19260
13391,19111
13392,18959
13393,18804
13394,18646
13395,18486
13396,18324
13397,18159
13398,17991
13399,17822
13400,17649
13401,17475
13402,17297
13403,17118
13404,16936
13405,16752
13406,16566
13407,16377
13408,16186
13409,15993
13410,15797
13411,15600
13412,15400
13413,15198
13414,14994
13415,14788
13416,14580
13417,14370
13418,14158
13419,13944
13420,13728
13421,13511
13422,13291
13423,13069
13424,12846
13425,12621
13426,12394
13427,12166
13428,11935
13429,11703
13430,11470
13431,11235
13432,10998
13433,10760
13434,10520
13435,10279
13436,10036
13437,9792
13438,9546
13439,9299
13440,9051
13441,8802
13442,8551
13443,8299
13444,8046
13445,7792
13446,7537
13447,7280
13448,7023
13449,6765
13450,6505
13451,6245
13452,5984
13453,5722
13454,5459
13455,5195
13456,4930
13457,4665
13458,4399
13459,4133
13460,3866
13461,3598
13462,3330
13463,3061
13464,2792
13465,2522
13466,2252
13467,1982
13468,1711
13469,1440
13470,1169
13471,898
13472,626
13473,355
13474,83
13475,-189
13476,-461
13477,-733
13478,-1004
13479,-1276
13480,-1548
13481,-1819
13482,-2090
13483,-2361
13484,-2632
13485,-2902
13486,-3172
13487,-3442
13488,-3711
13489,-3979
13490,-4247
13491,-4515
13492,-4782
13493,-5048
13494,-5314
13495,-5579
13496,-5843
13497,-6107
13498,-6370
13499,-6631
13500,-6892
13501,-7152
13502,-7412
13503,-7670
13504,-7927
13505,-8183
13506,-8438
13507,-8691
13508,-8944
13509,-9195
13510,-9445
13511,-9694
13512,-9942
13513,-10188
13514,-10433
13515,-10676
13516,-10918
13517,-11158
13518,-11397
13519,-11635
13520,-11870
13521,-12105
13522,-12337
13523,-12568
13524,-12797
13525,-13024
13526,-13250
13527,-13473
13528,-13695
13529,-13915
13530,-14133
13531,-14349
13532,-14563
13533,-14775
13534,-14985
13535,-15193
13536,-15399
13537,-15602
13538,-15804
13539,-16003
13540,-16200
13541,-16395
13542,-16587
13543,-16777
13544,-16965
13545,-17151
13546,-17334
13547,-17515
13548,-17693
13549,-17869
13550,-18042
13551,-18212
13552,-18381
13553,-18546
13554,-18709
13555,-18870
13556,-19027
13557,-19182
13558,-19335
13559,-19484
13560,-19631
13561,-19775
13562,-19917
13563,-20055
13564,-20191
13565,-20324
13566,-20453
13567,-20581
13568,-20705
13569,-20826
13570,-20944
13571,-21060
13572,-21172
13573,-21281
13574,-21387
13575,-21491
13576,-21591
13577,-21688
13578,-21782
13579,-21873
13580,-21961
13581,-22046
13582,-22127
13583,-22206
13584,-22281
13585,-22353
13586,-22422
13587,-22488
13588,-22550
13589,-22610
13590,-22666
13591,-22719
13592,-22768
13593,-22814
13594,-22858
13595,-22897
13596,-22934
13597,-22967
13598,-22997
13599,-23023
13600,-23047
13601,-23067
13602,-23083
13603,-23097
13604,-23107
13605,-23113
13606,-23117
13607,-23117
13608,-23114
13609,-23107
13610,-23097
13611,-23084
13612,-23067
13613,-23047
13614,-23024
13615,-22997
13616,-22967
13617,-22934
13618,-22897
13619,-22857
13620,-22814
13621,-22768
13622,-22718
13623,-22665
13624,-22608
13625,-22549
13626,-22486
13627,-22419
13628,-22350
13629,-22277
13630,-22201
13631,-22122
13632,-22039
13633,-21954
13634,-21865
13635,-21773
13636,-21677
13637,-21579
13638,-21477
13639,-21373
13640,-21265
13641,-21154
13642,-21040
13643,-20922
13644,-20802
13645,-20679
13646,-20553
13647,-20423
13648,-20291
13649,-20156
13650,-20017
13651,-19876
13652,-19732
13653,-19585
13654,-19435
13655,-19282
13656,-19126
13657,-18968
13658,-18807
13659,-18642
13660,-18476
13661,-18306
13662,-18134
13663,-17959
13664,-17781
13665,-17601
13666,-17418
13667,-17233
13668,-17045
13669,-16854
13670,-16661
13671,-16465
13672,-16267
13673,-16067
13674,-15864
13675,-15659
13676,-15451
13677,-15242
13678,-15030
13679,-14815
13680,-14599
13681,-14380
13682,-14159
13683,-13936
13684,-13711
13685,-13484
13686,-13254
13687,-13023
13688,-12790
13689,-12555
13690,-12318
13691,-12079
13692,-11838
13693,-11596
13694,-11352
13695,-11106
13696,-10858
13697,-10609
13698,-10358
13699,-10105
13700,-9851
13701,-9596
13702,-9339
13703,-9081
13704,-8821
13705,-8560
13706,-8297
13707,-8033
13708,-7769
13709,-7502
13710,-7235
13711,-6967
13712,-6697
13713,-6427
13714,-6155
13715,-5882
13716,-5609
13717,-5335
13718,-5060
13719,-4784
13720,-4507
13721,-4229
13722,-3951
13723,-3673
13724,-3393
13725,-3113
13726,-2833
13727,-2552
13728,-2271
13729,-1989
13730,-1707
13731,-1425
13732,-1142
13733,-860
13734,-577
13735,-294
13736,-10
13737,273
13738,556
13739,839
13740,1122
13741,1405
13742,1688
13743,1971
13744,2253
13745,2535
13746,2817
13747,3098
13748,3379
13749,3660
13750,3940
13751,4219
13752,4498
13753,4776
13754,5053
13755,5330
13756,5606
13757,5881
13758,6156
13759,6429
13760,6702
13761,6973
13762,7244
13763,7513
13764,7782
13765,8049
13766,8315
13767,8580
13768,8844
13769,9106
13770,9367
13771,9627
13772,9885
13773,10141
13774,10397
13775,10650
13776,10902
13777,11153
13778,11402
13779,11649
13780,11894
13781,12138
13782,12380
13783,12620
13784,12858
13785,13094
13786,13328
13787,13560
13788,13791
13789,14019
13790,14245
13791,14469
13792,14690
13793,14910
13794,15127
13795,15342
13796,15555
13797,15765
13798,15973
13799,16178
13800,16381
13801,16582
13802,16780
13803,16976
13804,17169
13805,17359
13806,17547
13807,17732
13808,17914
13809,18094
13810,18271
13811,18445
13812,18616
13813,18785
13814,18950
13815,19113
13816,19273
13817,19430
13818,19584
13819,19735
13820,19883
13821,20027
13822,20169
13823,20308
13824,20444
13825,20576
13826,20705
13827,20832
13828,20954
13829,21074
13830,21191
13831,21304
13832,21414
13833,21521
13834,21624
13835,21724
13836,21821
13837,21914
13838,22004
13839,22090
13840,22173
13841,22253
13842,22329
13843,22402
13844,22472
13845,22537
13846,22600
13847,22659
13848,22714
13849,22766
13850,22814
13851,22859
13852,22900
13853,22938
13854,22972
13855,23002
13856,23029
13857,23053
13858,23072
13859,23089
13860,23101
13861,23110
13862,23116
13863,23117
13864,23115
13865,23110
13866,23101
13867,23088
13868,23072
13869,23052
13870,23028
13871,23001
13872,22971
13873,22936
13874,22898
13875,22857
13876,22812
13877,22763
13878,22711
13879,22655
13880,22595
13881,22532
13882,22466
13883,22396
13884,22322
13885,22245
13886,22164
13887,22080
13888,21993
13889,21901
13890,21807
13891,21709
13892,21607
13893,21503
13894,21394
13895,21283
13896,21168
13897,21049
13898,20927
13899,20802
13900,20674
13901,20542
13902,20407
13903,20269
13904,20128
13905,19983
13906,19835
13907,19685
13908,19530
13909,19373
13910,19213
13911,19050
13912,18883
13913,18714
13914,18541
13915,18366
13916,18187
13917,18006
13918,17822
13919,17635
13920,17445
13921,17253
13922,17057
13923,16859
13924,16658
13925,16454
13926,16248
13927,16039
13928,15828
13929,15614
13930,15397
13931,15178
13932,14957
13933,14733
13934,14507
13935,14278
13936,14047
13937,13814
13938,13579
13939,13341
13940,13101
13941,12859
13942,12615
13943,12369
13944,12121
13945,11871
13946,11619
13947,11365
13948,11109
13949,10851
13950,10592
13951,10331
13952,10068
13953,9803
13954,9537
13955,9269
13956,9000
13957,8729
13958,8457
13959,8184
13960,7909
13961,7632
13962,7355
13963,7076
13964,6796
13965,6515
13966,6233
13967,5950
13968,5665
13969,5380
13970,5094
13971,4807
13972,4519
13973,4231
13974,3941
13975,3651
13976,3361
13977,3069
13978,2778
13979,2485
13980,2193
13981,1900
13982,1606
13983,1312
13984,1018
13985,724
13986,430
13987,135
13988,-159
13989,-454
13990,-748
13991,-1043
13992,-1337
13993,-1632
13994,-1926
13995,-2219
13996,-2513
13997,-2806
13998,-3098
13999,-3391
14000,-3682
14001,-3973
14002,-4264
14003,-4554
14004,-4843
14005,-5131
14006,-5419
14007,-5706
14008,-5991
14009,-6276
14010,-6560
14011,-6843
14012,-7125
14013,-7406
14014,-7686
14015,-7964
14016,-8241
14017,-8517
14018,-8791
14019,-9064
14020,-9336
14021,-9606
14022,-9875
14023,-10142
14024,-10407
14025,-10671
14026,-10933
14027,-11193
14028,-11451
14029,-11708
14030,-11963
14031,-12216
14032,-12466
14033,-12715
14034,-12962
14035,-13207
14036,-13449
14037,-13689
14038,-13927
14039,-14163
14040,-14397
14041,-14628
14042,-14857
14043,-15083
14044,-15307
14045,-15529
14046,-15748
14047,-15964
14048,-16178
14049,-16389
14050,-16597
14051,-16803
14052,-17006
14053,-17206
14054,-17403
14055,-17598
14056,-17790
14057,-17978
14058,-18164
14059,-18347
14060,-18526
14061,-18703
14062,-18877
14063,-19047
14064,-19215
14065,-19379
14066,-19540
14067,-19697
14068,-19852
14069,-20003
14070,-20151
14071,-20296
14072,-20437
14073,-20575
14074,-20709
14075,-20840
14076,-20968
14077,-21092
14078,-21212
14079,-21329
14080,-21443
14081,-21553
14082,-21659
14083,-21762
14084,-21861
14085,-21956
14086,-22048
14087,-22136
14088,-22220
14089,-22301
14090,-22378
14091,-22451
14092,-22521
14093,-22586
14094,-22648
14095,-22706
14096,-22761
14097,-22811
14098,-22858
14099,-22901
14100,-22940
14101,-22975
14102,-23006
14103,-23034
14104,-23057
14105,-23077
14106,-23093
14107,-23105
14108,-23113
14109,-23117
14110,-23117
14111,-23113
14112,-23106
14113,-23094
14114,-23079
14115,-23059
14116,-23036
14117,-23009
14118,-22978
14119,-22943
14120,-22904
14121,-22862
14122,-22815
14123,-22765
14124,-22711
14125,-22652
14126,-22590
14127,-22525
14128,-22455
14129,-22381
14130,-22304
14131,-22223
14132,-22138
14133,-22050
14134,-21957
14135,-21861
14136,-21761
14137,-21657
14138,-21550
14139,-21439
14140,-21324
14141,-21206
14142,-21084
14143,-20959
14144,-20829
14145,-20697
14146,-20560
14147,-20421
14148,-20277
14149,-20131
14150,-19980
14151,-19827
14152,-19669
14153,-19509
14154,-19345
14155,-19178
14156,-19007
14157,-18834
14158,-18657
14159,-18476
14160,-18293
14161,-18106
14162,-17916
14163,-17724
14164,-17528
14165,-17329
14166,-17127
14167,-16922
14168,-16714
14169,-16503
14170,-16289
14171,-16073
